document,pageGroup,line,word,setName
TransBeforeChavez1stGradeUTF8.txt,1,36,convertirse,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,libertador,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,venezuela,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,colombia,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,ecuador,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,perú,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,bolivia,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,venezuela,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,independencia,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,se,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,aseguró,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,con,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,triunfo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,las,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,fuerzas,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,patriotas,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,encabezadas,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,por,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,libertador,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,simón,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,bolívar,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,24,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,junio,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,1821,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,gloriosa,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,batalla,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,carabobo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,batalla,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,carabobo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,simón,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,bolívar,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,es,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,más,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,grande,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,hombre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,que,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,ha,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,nacido,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,venezuela,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,uno,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,los,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,más,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,grandes,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,del,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,mundo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,debido,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,a,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,su,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,bondad,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,a,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,su,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,lucha,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,por,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,libertad,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,los,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,pueblos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,a,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,su,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,amor,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,por,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,sus,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,semejantes,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,a,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,su,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,alto,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,espíritu,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,trabajo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,lucha,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,36,sacrificio,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,siempre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,debemos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,recordar,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,a,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,bolívar,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,como,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,ejemplo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,que,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,guíe,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,nuestras,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,acciones,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,como,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,ciudadanos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,venezolanos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,muerte,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,nuestro,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,libertador,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,simón,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,bolívar,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,su,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,muerte,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,ocurrió,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,17,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,diciembre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,1830,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,quinta,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,san,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,pedro,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,alejandrino,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,ciudad,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,santa,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,marta,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,república,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,colombia,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,guía,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,actividades,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,facilite,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,lectura,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,del,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,texto,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,oriente,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,discusión,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,clase,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,sobre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,participación,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,simón,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,bolívar,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,lucha,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,por,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,independencia,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,pida,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,a,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,los,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,alumnos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,que,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,elaboren,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,dibujos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,sobre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,simón,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,bolívar,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,oriente,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,discusión,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,clase,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,sobre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,importancia,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,batalla,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,carabobo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,24,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,junio,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,1821,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,oriente,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,participación,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,los,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,alumnos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,sobre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,trascendencia,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,actuación,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,simón,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,bolívar,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,37,libertador,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,vida,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,republicana,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,agropecuaria,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,después,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,muerte,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,bolívar,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,1830,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,venezuela,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,empezó,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,su,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,vida,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,como,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,república,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,estado,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,independiente,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,durante,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,muchos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,años,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,venezuela,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,continuó,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,viviendo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,sus,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,productos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,agrícolas,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,cacao,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,café,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,caña,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,azúcar,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,ganado,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,38,tabaco,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,hubo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,esos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,tiempos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,muchas,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,guerras,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,conflictos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,entre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,los,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,opositores,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,gobierno,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,eran,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,guerras,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,entre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,hermanos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,entre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,venezolanos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,también,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,hubo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,muchas,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,enfermedades,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,casi,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,no,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,existían,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,escuelas,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,mayoría,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,las,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,personas,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,no,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,sabían,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,ni,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,leer,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,ni,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,escribir,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,no,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,existían,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,las,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,carreteras,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,comunicación,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,entre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,los,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,pueblos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,era,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,bastante,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,39,difícil,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,después,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,se,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,inició,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,un,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,proceso,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,cambios,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,empezaron,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,a,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,construirse,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,caminos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,llegó,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,ferrocarril,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,27,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,junio,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,1870,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,presidente,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,antonio,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,guzmán,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,blanco,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,emitió,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,un,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,documento,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,cual,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,decretaba,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,instrucción,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,pública,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,gratuita,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,obligatoria,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,el,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,país,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,continuaba,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,siendo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,pobre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,sus,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,habitantes,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,padecían,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,muchas,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,enfermedades,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,hambre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,guía,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,actividades,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,facilite,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,explicaciones,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,sobre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,venezuela,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,del,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,siglo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,xix,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,oriente,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,discusión,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,en,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,clase,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,sobre,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,las,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,condiciones,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,económicas,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,y,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,sociales,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,de,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,venezuela,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,del,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,siglo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,xix,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,pida,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,a,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,los,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,alumnos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,que,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,relaten,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,viajes,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,imaginarios,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,a,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,la,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,venezuela,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,del,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,siglo,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,xix,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,pida,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,a,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,los,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,alumnos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,que,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,dibujen,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,los,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,hechos,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,militares,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,del,preChavez
TransBeforeChavez1stGradeUTF8.txt,1,40,siglo,preChavez
