setName,document,pageGroup,line,word,stem,lemma,wordCount,stemCount,lemmaCount,wordProp,stemProp,lemmaProp
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,asegurar,asegur,asegurar,3,4,4,1.2301131704116778e-4,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,libertad,libert,libertad,27,34,34,0.00110710185337051,0.0013941282597999015,0.0013941282597999015
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,convertirse,convert,convertido,3,7,7,1.2301131704116778e-4,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,libertador,libertador,libertador,44,44,44,0.0018041659832704609,0.0018041659832704609,0.0018041659832704609
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,venezuela,venezuel,venezuela,298,298,298,0.012219124159422667,0.012219124159422667,0.012219124159422667
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,colombia,colombi,colombia,33,33,33,0.0013531244874528457,0.0013531244874528457,0.0013531244874528457
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,ecuador,ecuador,ecuador,28,28,28,0.001148105625717566,0.001148105625717566,0.001148105625717566
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,bolivia,bolivi,bolivia,12,12,12,4.920452681646711e-4,4.920452681646711e-4,4.920452681646711e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,venezuela,venezuel,venezuela,298,298,298,0.012219124159422667,0.012219124159422667,0.012219124159422667
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,independencia,independent,independencia,60,65,65,0.002460226340823356,0.0026652452025586353,0.0026652452025586353
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,aseguró,asegur,asegurar,1,4,4,4.1003772347055926e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,triunfo,triunf,triunfo,5,11,11,2.0501886173527966e-4,4.510414958176152e-4,4.510414958176152e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,fuerzas,fuerz,fuerza,6,21,21,2.4602263408233556e-4,8.610792192881745e-4,8.610792192881745e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,patriotas,patriot,patriotas,5,9,9,2.0501886173527966e-4,3.6903395112350336e-4,3.6903395112350336e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,encabezadas,encabez,encabezó,1,4,4,4.1003772347055926e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,libertador,libertador,libertador,44,44,44,0.0018041659832704609,0.0018041659832704609,0.0018041659832704609
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,bolívar,boliv,bolívar,89,96,96,0.003649335738887978,0.003936362145317369,0.003936362145317369
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,gloriosa,glorios,glorioso,1,4,4,4.1003772347055926e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,batalla,batall,batalla,15,23,23,6.15056585205839e-4,9.430867639822864e-4,9.430867639822864e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,carabobo,carabob,carabobo,18,18,18,7.380679022470067e-4,7.380679022470067e-4,7.380679022470067e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,batalla,batall,batalla,15,23,23,6.15056585205839e-4,9.430867639822864e-4,9.430867639822864e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,carabobo,carabob,carabobo,18,18,18,7.380679022470067e-4,7.380679022470067e-4,7.380679022470067e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,bolívar,boliv,bolívar,89,96,96,0.003649335738887978,0.003936362145317369,0.003936362145317369
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,grande,grand,grandes,13,77,77,5.330490405117271e-4,0.0031572904707233064,0.0031572904707233064
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,hombre,hombr,hombres,55,81,81,0.002255207479088076,0.00332130556011153,0.00332130556011153
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,nacido,nac,nacido,6,14,14,2.4602263408233556e-4,5.74052812858783e-4,5.74052812858783e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,venezuela,venezuel,venezuela,298,298,298,0.012219124159422667,0.012219124159422667,0.012219124159422667
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,grandes,grand,grandes,64,77,77,0.0026242414302115793,0.0031572904707233064,0.0031572904707233064
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,debido,deb,debemos,17,44,44,6.970641298999508e-4,0.0018041659832704609,0.0018041659832704609
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,bondad,bond,bondad,4,4,4,1.640150893882237e-4,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,libertad,libert,libertad,27,34,34,0.00110710185337051,0.0013941282597999015,0.0013941282597999015
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,pueblos,puebl,pueblo,35,82,82,0.0014351320321469576,0.0033623093324585862,0.0033623093324585862
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,semejantes,semej,semejantes,2,3,3,8.200754469411185e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,espíritu,espiritu,espíritu,4,4,4,1.640150893882237e-4,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,trabajo,trabaj,trabajo,70,137,137,0.0028702640642939152,0.005617516811546663,0.005617516811546663
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,36,sacrificio,sacrifici,sacrificio,4,6,6,1.640150893882237e-4,2.4602263408233556e-4,2.4602263408233556e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,siempre,siempr,siempre,25,25,25,0.0010250943086763983,0.0010250943086763983,0.0010250943086763983
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,debemos,deb,debemos,25,44,44,0.0010250943086763983,0.0018041659832704609,0.0018041659832704609
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,recordar,record,recordar,1,3,3,4.1003772347055926e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,bolívar,boliv,bolívar,89,96,96,0.003649335738887978,0.003936362145317369,0.003936362145317369
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,ejemplo,ejempl,ejemplo,23,30,30,9.430867639822864e-4,0.001230113170411678,0.001230113170411678
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,acciones,accion,acciones,2,4,4,8.200754469411185e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,ciudadanos,ciudadan,ciudadanos,8,24,24,3.280301787764474e-4,9.840905363293422e-4,9.840905363293422e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,venezolanos,venezolan,venezolano,69,183,183,0.002829260291946859,0.0075036903395112355,0.0075036903395112355
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,muerte,muert,muerte,15,18,18,6.15056585205839e-4,7.380679022470067e-4,7.380679022470067e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,libertador,libertador,libertador,44,44,44,0.0018041659832704609,0.0018041659832704609,0.0018041659832704609
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,bolívar,boliv,bolívar,89,96,96,0.003649335738887978,0.003936362145317369,0.003936362145317369
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,muerte,muert,muerte,15,18,18,6.15056585205839e-4,7.380679022470067e-4,7.380679022470067e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,ocurrió,ocurr,ocurrió,3,14,14,1.2301131704116778e-4,5.74052812858783e-4,5.74052812858783e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,diciembre,diciembr,diciembre,10,10,10,4.100377234705593e-4,4.100377234705593e-4,4.100377234705593e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,quinta,quint,quinta,3,5,5,1.2301131704116778e-4,2.0501886173527966e-4,2.0501886173527966e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,alejandrino,alejandrin,alejandrino,2,2,2,8.200754469411185e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,ciudad,ciud,ciudades,49,130,130,0.0020091848450057405,0.005330490405117271,0.005330490405117271
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,república,republ,república,55,66,66,0.002255207479088076,0.0027062489749056914,0.0027062489749056914
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,colombia,colombi,colombia,33,33,33,0.0013531244874528457,0.0013531244874528457,0.0013531244874528457
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,actividades,activ,actividad,63,146,146,0.0025832376578645237,0.005986550762670166,0.005986550762670166
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,facilite,facilit,facilite,6,16,16,2.4602263408233556e-4,6.560603575528948e-4,6.560603575528948e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,lectura,lectur,lectura,38,43,43,0.0015581433491881254,0.001763162210923405,0.001763162210923405
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,oriente,orient,oriente,27,40,40,0.00110710185337051,0.0016401508938822373,0.0016401508938822373
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,discusión,discusion,discusión,7,8,8,2.870264064293915e-4,3.280301787764474e-4,3.280301787764474e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,participación,particip,participación,7,23,23,2.870264064293915e-4,9.430867639822864e-4,9.430867639822864e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,bolívar,boliv,bolívar,89,96,96,0.003649335738887978,0.003936362145317369,0.003936362145317369
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,independencia,independent,independencia,60,65,65,0.002460226340823356,0.0026652452025586353,0.0026652452025586353
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,alumnos,alumn,alumnado,17,27,27,6.970641298999508e-4,0.00110710185337051,0.00110710185337051
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,elaboren,elabor,elaborar,4,41,41,1.640150893882237e-4,0.0016811546662292931,0.0016811546662292931
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,dibujos,dibuj,dibujo,8,50,50,3.280301787764474e-4,0.0020501886173527966,0.0020501886173527966
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,bolívar,boliv,bolívar,89,96,96,0.003649335738887978,0.003936362145317369,0.003936362145317369
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,oriente,orient,oriente,27,40,40,0.00110710185337051,0.0016401508938822373,0.0016401508938822373
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,discusión,discusion,discusión,7,8,8,2.870264064293915e-4,3.280301787764474e-4,3.280301787764474e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,importancia,import,importante,32,78,78,0.0013121207151057896,0.0031982942430703624,0.0031982942430703624
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,batalla,batall,batalla,15,23,23,6.15056585205839e-4,9.430867639822864e-4,9.430867639822864e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,carabobo,carabob,carabobo,18,18,18,7.380679022470067e-4,7.380679022470067e-4,7.380679022470067e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,oriente,orient,oriente,27,40,40,0.00110710185337051,0.0016401508938822373,0.0016401508938822373
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,participación,particip,participación,7,23,23,2.870264064293915e-4,9.430867639822864e-4,9.430867639822864e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,alumnos,alumn,alumnado,17,27,27,6.970641298999508e-4,0.00110710185337051,0.00110710185337051
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,trascendencia,trascendent,trascendencia,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,actuación,actuacion,actuación,9,10,10,3.6903395112350336e-4,4.100377234705593e-4,4.100377234705593e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,bolívar,boliv,bolívar,89,96,96,0.003649335738887978,0.003936362145317369,0.003936362145317369
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,37,libertador,libertador,libertador,44,44,44,0.0018041659832704609,0.0018041659832704609,0.0018041659832704609
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,republicana,republ,república,2,66,66,8.200754469411185e-5,0.0027062489749056914,0.0027062489749056914
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,agropecuaria,agropecuari,agropecuaria,4,14,14,1.640150893882237e-4,5.74052812858783e-4,5.74052812858783e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,después,despues,después,36,36,36,0.0014761358044940135,0.0014761358044940135,0.0014761358044940135
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,muerte,muert,muerte,15,18,18,6.15056585205839e-4,7.380679022470067e-4,7.380679022470067e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,bolívar,boliv,bolívar,89,96,96,0.003649335738887978,0.003936362145317369,0.003936362145317369
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,venezuela,venezuel,venezuela,298,298,298,0.012219124159422667,0.012219124159422667,0.012219124159422667
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,empezó,empez,empezó,1,4,4,4.1003772347055926e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,república,republ,república,55,66,66,0.002255207479088076,0.0027062489749056914,0.0027062489749056914
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,independiente,independient,independiente,8,15,15,3.280301787764474e-4,6.15056585205839e-4,6.15056585205839e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,venezuela,venezuel,venezuela,298,298,298,0.012219124159422667,0.012219124159422667,0.012219124159422667
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,continuó,continu,continuó,1,12,12,4.1003772347055926e-5,4.920452681646711e-4,4.920452681646711e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,viviendo,viv,vivían,3,31,31,1.2301131704116778e-4,0.0012711169427587338,0.0012711169427587338
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,productos,product,productos,49,83,83,0.0020091848450057405,0.0034033131048056423,0.0034033131048056423
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,agrícolas,agricol,agrícola,10,25,25,4.100377234705593e-4,0.0010250943086763983,0.0010250943086763983
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,azúcar,azuc,azúcar,7,7,7,2.870264064293915e-4,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,ganado,gan,ganado,16,17,17,6.560603575528948e-4,6.970641298999508e-4,6.970641298999508e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,38,tabaco,tabac,tabaco,3,3,3,1.2301131704116778e-4,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,tiempos,tiemp,tiempo,8,66,66,3.280301787764474e-4,0.0027062489749056914,0.0027062489749056914
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,muchas,much,muchas,30,30,30,0.001230113170411678,0.001230113170411678,0.001230113170411678
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,guerras,guerr,guerra,3,20,20,1.2301131704116778e-4,8.200754469411186e-4,8.200754469411186e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,conflictos,conflict,conflictos,2,3,3,8.200754469411185e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,opositores,opositor,opositores,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,gobierno,gobiern,gobierno,45,47,47,0.0018451697556175167,0.0019271773003116286,0.0019271773003116286
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,guerras,guerr,guerra,3,20,20,1.2301131704116778e-4,8.200754469411186e-4,8.200754469411186e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,hermanos,herman,hermano,5,10,10,2.0501886173527966e-4,4.100377234705593e-4,4.100377234705593e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,venezolanos,venezolan,venezolano,69,183,183,0.002829260291946859,0.0075036903395112355,0.0075036903395112355
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,muchas,much,muchas,30,30,30,0.001230113170411678,0.001230113170411678,0.001230113170411678
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,enfermedades,enfermedad,enfermedades,12,12,12,4.920452681646711e-4,4.920452681646711e-4,4.920452681646711e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,existían,exist,existen,5,58,58,2.0501886173527966e-4,0.0023782187961292438,0.0023782187961292438
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,escuelas,escuel,escuela,15,113,113,6.15056585205839e-4,0.00463342627521732,0.00463342627521732
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,mayoría,mayor,mayoría,12,26,26,4.920452681646711e-4,0.0010660980810234541,0.0010660980810234541
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,personas,person,personas,93,102,102,0.0038133508282762016,0.004182384779399704,0.004182384779399704
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,sabían,sab,sabías,3,9,9,1.2301131704116778e-4,3.6903395112350336e-4,3.6903395112350336e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,escribir,escrib,escribir,17,25,25,6.970641298999508e-4,0.0010250943086763983,0.0010250943086763983
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,existían,exist,existen,5,58,58,2.0501886173527966e-4,0.0023782187961292438,0.0023782187961292438
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,carreteras,carreter,carreteras,27,38,38,0.00110710185337051,0.0015581433491881254,0.0015581433491881254
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,comunicación,comunic,comunicación,54,77,77,0.00221420370674102,0.0031572904707233064,0.0031572904707233064
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,pueblos,puebl,pueblo,35,82,82,0.0014351320321469576,0.0033623093324585862,0.0033623093324585862
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,bastante,bastant,bastante,2,2,2,8.200754469411185e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,39,difícil,dificil,difícil,4,7,7,1.640150893882237e-4,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,después,despues,después,36,36,36,0.0014761358044940135,0.0014761358044940135,0.0014761358044940135
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,inició,inic,inició,4,4,4,1.640150893882237e-4,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,proceso,proces,proceso,28,32,32,0.001148105625717566,0.0013121207151057896,0.0013121207151057896
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,cambios,cambi,cambio,22,47,47,9.020829916352304e-4,0.0019271773003116286,0.0019271773003116286
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,empezaron,empez,empezó,2,4,4,8.200754469411185e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,construirse,constru,construir,2,34,34,8.200754469411185e-5,0.0013941282597999015,0.0013941282597999015
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,caminos,camin,camino,13,21,21,5.330490405117271e-4,8.610792192881745e-4,8.610792192881745e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,ferrocarril,ferrocarril,ferrocarril,8,10,10,3.280301787764474e-4,4.100377234705593e-4,4.100377234705593e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,presidente,president,presidente,32,38,38,0.0013121207151057896,0.0015581433491881254,0.0015581433491881254
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,antonio,antoni,antonio,16,16,16,6.560603575528948e-4,6.560603575528948e-4,6.560603575528948e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,guzmán,guzman,guzmán,4,4,4,1.640150893882237e-4,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,blanco,blanc,blanco,30,53,53,0.001230113170411678,0.0021731999343939643,0.0021731999343939643
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,emitió,emit,emitió,1,2,2,4.1003772347055926e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,documento,document,documento,9,11,11,3.6903395112350336e-4,4.510414958176152e-4,4.510414958176152e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,decretaba,decret,decreto,1,9,9,4.1003772347055926e-5,3.6903395112350336e-4,3.6903395112350336e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,instrucción,instruccion,instrucción,2,2,2,8.200754469411185e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,pública,public,públicos,1,60,60,4.1003772347055926e-5,0.002460226340823356,0.002460226340823356
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,gratuita,gratis,gratuita,5,5,5,2.0501886173527966e-4,2.0501886173527966e-4,2.0501886173527966e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,obligatoria,obligatori,obligatorio,1,8,8,4.1003772347055926e-5,3.280301787764474e-4,3.280301787764474e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,continuaba,continu,continuó,1,12,12,4.1003772347055926e-5,4.920452681646711e-4,4.920452681646711e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,habitantes,habit,habitantes,23,46,46,9.430867639822864e-4,0.0018861735279645728,0.0018861735279645728
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,padecían,padec,padece,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,muchas,much,muchas,30,30,30,0.001230113170411678,0.001230113170411678,0.001230113170411678
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,enfermedades,enfermedad,enfermedades,12,12,12,4.920452681646711e-4,4.920452681646711e-4,4.920452681646711e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,hambre,hambr,hambre,5,5,5,2.0501886173527966e-4,2.0501886173527966e-4,2.0501886173527966e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,actividades,activ,actividad,63,146,146,0.0025832376578645237,0.005986550762670166,0.005986550762670166
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,facilite,facilit,facilite,6,16,16,2.4602263408233556e-4,6.560603575528948e-4,6.560603575528948e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,explicaciones,explic,explicar,4,58,58,1.640150893882237e-4,0.0023782187961292438,0.0023782187961292438
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,venezuela,venezuel,venezuela,298,298,298,0.012219124159422667,0.012219124159422667,0.012219124159422667
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,oriente,orient,oriente,27,40,40,0.00110710185337051,0.0016401508938822373,0.0016401508938822373
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,discusión,discusion,discusión,7,8,8,2.870264064293915e-4,3.280301787764474e-4,3.280301787764474e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,condiciones,condicion,condiciones,25,32,32,0.0010250943086763983,0.0013121207151057896,0.0013121207151057896
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,económicas,econom,economía,16,87,87,6.560603575528948e-4,0.0035673281941938657,0.0035673281941938657
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,sociales,social,social,33,76,76,0.0013531244874528457,0.0031162866983762507,0.0031162866983762507
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,venezuela,venezuel,venezuela,298,298,298,0.012219124159422667,0.012219124159422667,0.012219124159422667
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,alumnos,alumn,alumnado,17,27,27,6.970641298999508e-4,0.00110710185337051,0.00110710185337051
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,relaten,relat,relato,1,8,8,4.1003772347055926e-5,3.280301787764474e-4,3.280301787764474e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,viajes,viaj,viajar,5,8,8,2.0501886173527966e-4,3.280301787764474e-4,3.280301787764474e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,imaginarios,imaginari,imaginario,4,8,8,1.640150893882237e-4,3.280301787764474e-4,3.280301787764474e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,venezuela,venezuel,venezuela,298,298,298,0.012219124159422667,0.012219124159422667,0.012219124159422667
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,alumnos,alumn,alumnado,17,27,27,6.970641298999508e-4,0.00110710185337051,0.00110710185337051
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,dibujen,dibuj,dibujo,2,50,50,8.200754469411185e-5,0.0020501886173527966,0.0020501886173527966
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,hechos,hech,hechos,15,16,16,6.15056585205839e-4,6.560603575528948e-4,6.560603575528948e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,40,militares,militar,militares,7,7,7,2.870264064293915e-4,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,41,venezuela,venezuel,venezuela,298,298,298,0.012219124159422667,0.012219124159422667,0.012219124159422667
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,41,república,republ,república,55,66,66,0.002255207479088076,0.0027062489749056914,0.0027062489749056914
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,41,petrolera,petroler,petrolera,11,15,15,4.510414958176152e-4,6.15056585205839e-4,6.15056585205839e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,41,comenzar,comenz,comenzó,6,23,23,2.4602263408233556e-4,9.430867639822864e-4,9.430867639822864e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,41,venezuela,venezuel,venezuela,298,298,298,0.012219124159422667,0.012219124159422667,0.012219124159422667
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,41,convierte,conviert,convierte,7,10,10,2.870264064293915e-4,4.100377234705593e-4,4.100377234705593e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,41,importante,import,importante,17,78,78,6.970641298999508e-4,0.0031982942430703624,0.0031982942430703624
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,41,productor,productor,productores,2,4,4,8.200754469411185e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez1stGradeUTF8.txt,1,41,petróleo,petrole,petróleo,70,70,70,0.0028702640642939152,0.0028702640642939152,0.0028702640642939152
